framenum,source,blockw,blockh,srcx,srcy,dstx,dsty,flags
4,-1, 8, 8, 263, 283, 276, 284,0x0
4,-1, 8, 8, 270, 284, 284, 284,0x0
4,-1, 8, 8, 278, 272, 292, 276,0x0
4,-1, 8, 8, 279, 281, 292, 284,0x0
4, 1,16, 8, 624, 278, 632, 276,0x0
4, 1,16, 8, 624, 286, 632, 284,0x0
4,-1,16, 8, 662, 276, 648, 276,0x0
4,-1,16, 8, 661, 284, 648, 284,0x0
4, 1,16, 8, 640, 278, 648, 276,0x0
4, 1,16, 8, 641, 286, 648, 284,0x0
4, 1,16, 8, 610, 286, 616, 292,0x0
4,-1, 8, 8, 644, 301, 628, 300,0x0
4, 1, 8, 8, 620, 293, 628, 292,0x0
4, 1, 8, 8, 630, 292, 636, 292,0x0
4, 1, 8, 8, 631, 300, 636, 300,0x0
4,-1, 8, 8, 656, 292, 644, 292,0x0
4,-1, 8, 8, 665, 292, 652, 292,0x0
4, 1, 8, 8, 639, 293, 644, 292,0x0
4, 1, 8, 8, 646, 292, 652, 292,0x0
4, 1, 8, 8, 644, 310, 644, 300,0x0
4, 1, 8, 8, 647, 301, 652, 300,0x0
4,-1,16,16, 631, 314, 616, 312,0x0
4,-1, 8, 8, 619, 323, 604, 324,0x0
4,-1,16, 8, 629, 328, 616, 324,0x0
4 15 15 5,-1, 8, 8, 507, 163, 500, 164,0x0
5,-1, 8, 8, 514, 163, 508, 164,0x0
5,-1, 8, 8, 506, 171, 500, 172,0x0
5,-1, 8, 8, 514, 171, 508, 172,0x0
5,-1,16, 8, 527, 171, 520, 172,0x0
5,-1,16,16, 514, 180, 504, 184,0x0
5,-1, 8, 8, 524, 179, 516, 180,0x0
5,-1, 8, 8, 525, 185, 516, 188,0x0
5,-1, 8, 8, 530, 186, 524, 188,0x0
5,-1, 8, 8, 545, 203, 540, 204,0x0
5,-1, 8, 8, 289, 220, 284, 220,0x0
5,-1,16, 8, 277, 226, 296, 220,0x0
5,-1,16,16, 526, 221, 520, 216,0x0
5,-1, 8, 8, 281, 228, 276, 228,0x0
5,-1, 8, 8, 267, 232, 284, 228,0x0
5,-1, 8, 8, 281, 236, 276, 236,0x0
5,-1, 8, 8, 268, 240, 284, 236,0x0
5,-1, 8, 8, 273, 234, 292, 228,0x0
5,-1, 8, 8, 281, 234, 300, 228,0x0
5,-1, 8, 8, 273, 241, 292, 236,0x0
5,-1, 8, 8, 280, 241, 300, 236,0x0
5,-1, 8,16, 275, 238, 308, 232,0x0
5,-1,16, 8, 496, 236, 488, 236,0x0
5,-1, 8,16, 522, 230, 516, 232,0x0
5,-1,16,16, 258, 248, 264, 248,0x0
5,-1, 8, 8, 281, 244, 276, 244,0x0
5,-1, 8, 8, 270, 254, 284, 244,0x0
5,-1, 8, 8, 262, 252, 276, 252,0x0
5,-1, 8, 8, 270, 260, 284, 252,0x0
5,-1, 8,16, 275, 253, 308, 248,0x0
5,-1,16,16, 639, 248, 616, 248,0x0
5,-1,16,16, 664, 250, 648, 248,0x0
5,-1,16,16, 257, 264, 280, 264,0x0
5,-1, 8,16, 643, 264, 620, 264,0x0
5,-1, 8,16, 261, 261, 292, 280,0x0
5,-1, 8,16, 275, 267, 300, 280,0x0
5,-1, 8,16, 643, 279, 620, 280,0x0
5,-1, 8, 8, 651, 275, 628, 276,0x0
5,-1, 8, 8, 668, 280, 636, 276,0x0
5,-1, 8, 8, 651, 283, 628, 284,0x0
5,-1, 8, 8, 665, 282, 636, 284,0x0
5,-1, 8,16, 331, 289, 332, 296,0x0
5,-1,16, 8, 648, 294, 616, 292,0x0
5,-1,16, 8, 650, 299, 616, 300,0x0
5,-1, 8, 8, 666, 294, 628, 292,0x0
5,-1, 8, 8, 672, 289, 636, 292,0x0
5,-1, 8, 8, 671, 306, 628, 300,0x0
5,-1, 8, 8, 673, 298, 636, 300,0x0
5,-1,16,16, 656, 313, 616, 312,0x0
5,-1, 8, 8, 636, 307, 628, 308,0x0
5,-1, 8, 8, 671, 303, 636, 308,0x0
5,-1, 8, 8, 663, 315, 628, 316,0x0
5,-1, 8, 8, 672, 311, 636, 316,0x0
5,-1,16,16, 685, 310, 648, 312,0x0
5,-1,16,16, 696, 301, 696, 312,0x0
5,-1, 8, 8, 604, 339, 596, 340,0x0
5,-1,16, 8, 750, 405, 744, 404,0x0
5,-1,16,16, 770, 410, 760, 408,0x0
4 8 20 6, 1,16,16, 493, 169, 504, 168,0x0
6, 1, 8, 8, 481, 182, 492, 180,0x0
6,-1,16, 8, 307, 246, 312, 244,0x0
6,-1,16, 8, 307, 257, 312, 252,0x0
6,-1, 8, 8, 611, 244, 604, 244,0x0
6,-1, 8, 8, 611, 252, 604, 252,0x0
6, 1, 8, 8, 597, 242, 604, 244,0x0
6, 1, 8, 8, 596, 250, 604, 252,0x0
6,-1, 8, 8, 630, 245, 620, 244,0x0
6,-1, 8, 8, 621, 252, 612, 252,0x0
6,-1, 8, 8, 629, 251, 620, 252,0x0
6, 1, 8, 8, 605, 243, 612, 244,0x0
6, 1, 8, 8, 604, 250, 612, 252,0x0
6, 1, 8, 8, 612, 252, 620, 252,0x0
6, 1, 8,16, 329, 264, 324, 264,0x0
6, 1, 8,16, 578, 260, 604, 264,0x0
6,-1, 8, 8, 630, 263, 620, 260,0x0
6,-1, 8, 8, 631, 277, 620, 268,0x0
6, 1, 8, 8, 587, 256, 612, 260,0x0
6, 1, 8, 8, 612, 260, 620, 260,0x0
6, 1, 8, 8, 587, 264, 612, 268,0x0
6,-1, 8,16, 638, 265, 628, 264,0x0
6, 1, 8,16, 619, 261, 628, 264,0x0
6,-1, 8, 8, 304, 280, 308, 276,0x0
6, 1, 8, 8, 322, 283, 308, 284,0x0
6, 1, 8, 8, 579, 273, 604, 276,0x0
6, 1, 8, 8, 579, 281, 604, 284,0x0
6,-1,16, 8, 627, 283, 616, 276,0x0
6, 1,16, 8, 607, 273, 616, 276,0x0
6, 1,16, 8, 607, 284, 616, 284,0x0
6,-1, 8, 8, 638, 276, 628, 276,0x0
6,-1, 8, 8, 638, 283, 628, 284,0x0
6, 1,16, 8, 326, 292, 312, 292,0x0
6,-1, 8, 8, 616, 285, 604, 292,0x0
6, 1, 8, 8, 579, 299, 604, 300,0x0
6,-1, 8, 8, 630, 291, 620, 292,0x0
6,-1, 8, 8, 622, 300, 612, 300,0x0
6, 1, 8, 8, 606, 292, 612, 292,0x0
6, 1, 8, 8, 593, 301, 620, 300,0x0
6,-1, 8, 8, 637, 291, 628, 292,0x0
6,-1, 8, 8, 646, 291, 636, 292,0x0
6,-1, 8, 8, 638, 302, 628, 300,0x0
6, 1, 8, 8, 613, 301, 628, 300,0x0
6, 1, 8, 8, 621, 300, 636, 300,0x0
6,-1, 8,16, 603, 308, 596, 312,0x0
6,-1, 8,16, 616, 302, 604, 312,0x0
6,-1,16, 8, 624, 308, 616, 308,0x0
6,-1,16, 8, 623, 315, 616, 316,0x0
6, 1,16, 8, 611, 315, 616, 308,0x0
6,-1, 8,16, 638, 306, 636, 312,0x0
6, 1, 8,16, 614, 314, 628, 312,0x0
6, 1, 8,16, 623, 312, 636, 312,0x0
6, 1,16, 8, 639, 322, 648, 324,0x0
4 15 21 7, 1, 8,16, 485, 168, 492, 168,0x0
7, 1, 8,16, 493, 168, 500, 168,0x0
7,-1, 8,16, 497, 183, 492, 184,0x0
7, 1, 8,16, 485, 184, 492, 184,0x0
7,-1,16, 8, 510, 177, 504, 180,0x0
7, 1,16, 8, 497, 180, 504, 180,0x0
7, 1,16, 8, 497, 188, 504, 188,0x0
7,-1, 8, 8, 505, 201, 500, 204,0x0
7, 1, 8, 8, 493, 191, 500, 196,0x0
7, 1, 8, 8, 501, 198, 508, 196,0x0
7, 1, 8, 8, 501, 204, 508, 204,0x0
7,-1,16, 8, 304, 213, 312, 212,0x0
7,-1,16, 8, 304, 220, 312, 220,0x0
7, 1,16, 8, 319, 211, 312, 212,0x0
7,-1, 8,16, 497, 213, 492, 216,0x0
7, 1, 8,16, 486, 216, 492, 216,0x0
7,-1,16, 8, 509, 210, 504, 212,0x0
7,-1, 8,16, 284, 232, 292, 232,0x0
7,-1, 8,16, 291, 232, 300, 232,0x0
7,-1,16, 8, 303, 229, 312, 228,0x0
7,-1,16, 8, 303, 237, 312, 236,0x0
7,-1, 8,16, 278, 248, 284, 248,0x0
7,-1, 8, 8, 285, 245, 292, 244,0x0
7,-1, 8, 8, 286, 253, 292, 252,0x0
7, 1, 8, 8, 310, 243, 300, 244,0x0
7, 1, 8, 8, 309, 253, 300, 252,0x0
7,-1, 8, 8, 299, 245, 308, 244,0x0
7,-1, 8, 8, 306, 245, 316, 244,0x0
7, 1, 8, 8, 327, 254, 316, 244,0x0
7, 1, 8, 8, 316, 252, 308, 252,0x0
7, 1, 8, 8, 324, 258, 316, 252,0x0
7,-1, 8, 8, 313, 257, 324, 252,0x0
7, 1, 8, 8, 335, 255, 324, 244,0x0
7,-1, 8, 8, 507, 240, 484, 244,0x0
7, 1,16, 8, 584, 243, 600, 244,0x0
7, 1,16, 8, 584, 251, 600, 252,0x0
7, 1, 8,16, 596, 247, 612, 248,0x0
7,-1, 8,16, 277, 265, 284, 264,0x0
7,-1, 8, 8, 286, 261, 292, 260,0x0
7,-1, 8, 8, 292, 261, 300, 260,0x0
7,-1, 8, 8, 286, 269, 292, 268,0x0
7,-1, 8, 8, 293, 271, 300, 268,0x0
7, 1, 8, 8, 300, 260, 292, 260,0x0
7, 1, 8, 8, 310, 259, 300, 260,0x0
7, 1, 8, 8, 300, 268, 292, 268,0x0
7,-1, 8, 8, 305, 269, 316, 260,0x0
7,-1, 8, 8, 309, 268, 316, 268,0x0
7, 1, 8, 8, 314, 254, 308, 260,0x0
7, 1, 8, 8, 320, 264, 308, 268,0x0
7, 1, 8,16, 330, 267, 324, 264,0x0
7, 1,16,16, 584, 262, 600, 264,0x0
7, 1, 8, 8, 595, 258, 612, 260,0x0
7, 1, 8, 8, 595, 266, 612, 268,0x0
7, 1, 8, 8, 603, 266, 620, 268,0x0
7,-1,16,16, 288, 280, 296, 280,0x0
7, 1, 8, 8, 328, 289, 324, 284,0x0
7,-1,16, 8, 620, 287, 600, 284,0x0
7, 1,16, 8, 584, 272, 600, 276,0x0
7, 1,16, 8, 584, 283, 600, 284,0x0
7, 1, 8,16, 592, 276, 612, 280,0x0
7, 1, 8,16, 604, 280, 620, 280,0x0
7,-1, 8, 8, 265, 284, 300, 292,0x0
7,-1, 8, 8, 271, 284, 308, 292,0x0
7,-1, 8, 8, 280, 286, 316, 292,0x0
7, 1,16, 8, 335, 291, 328, 292,0x0
7,-1, 8,16, 617, 284, 596, 296,0x0
7, 1, 8,16, 588, 290, 604, 296,0x0
7,-1, 8, 8, 654, 296, 612, 300,0x0
7,-1, 8, 8, 662, 296, 620, 300,0x0
7, 1, 8, 8, 597, 289, 612, 292,0x0
7, 1, 8, 8, 605, 290, 620, 292,0x0
7,-1, 8, 8, 640, 308, 596, 308,0x0
7,-1, 8, 8, 647, 308, 604, 308,0x0
7,-1, 8, 8, 647, 316, 604, 316,0x0
7, 1, 8, 8, 587, 300, 604, 308,0x0
7,-1,16,16, 673, 308, 632, 312,0x0
7,-1, 8, 8, 685, 312, 644, 316,0x0
7,-1,16,16, 621, 327, 616, 328,0x0
7,-1, 8, 8, 668, 320, 628, 324,0x0
7,-1, 8, 8, 648, 329, 636, 324,0x0
4 15 16 8,-1, 8, 8, 287, 228, 300, 228,0x0
8,-1, 8, 8, 590, 233, 596, 236,0x0
8,-1, 8, 8, 286, 243, 292, 244,0x0
8,-1, 8, 8, 295, 243, 300, 244,0x0
8,-1, 8, 8, 286, 250, 292, 252,0x0
8,-1, 8, 8, 294, 251, 300, 252,0x0
8,-1, 8, 8, 596, 245, 588, 244,0x0
8,-1, 8, 8, 596, 254, 588, 252,0x0
8, 1, 8, 8, 580, 252, 588, 252,0x0
8,-1,16,16, 608, 249, 600, 248,0x0
8, 1,16,16, 592, 248, 600, 248,0x0
8,-1, 8, 8, 280, 260, 292, 260,0x0
8,-1, 8, 8, 289, 260, 300, 260,0x0
8,-1,16, 8, 307, 259, 312, 260,0x0
8,-1,16, 8, 306, 268, 312, 268,0x0
8,-1, 8,16, 596, 266, 588, 264,0x0
8, 1, 8,16, 580, 264, 588, 264,0x0
8,-1,16,16, 608, 265, 600, 264,0x0
8, 1,16,16, 592, 264, 600, 264,0x0
8,-1, 8, 8, 302, 279, 308, 276,0x0
8,-1, 8, 8, 310, 276, 316, 276,0x0
8, 1, 8, 8, 318, 281, 316, 276,0x0
8,-1, 8, 8, 596, 277, 588, 276,0x0
8,-1, 8, 8, 596, 286, 588, 284,0x0
8, 1, 8, 8, 572, 276, 580, 276,0x0
8, 1, 8, 8, 580, 276, 588, 276,0x0
8,-1, 8, 8, 612, 279, 604, 276,0x0
8, 1, 8, 8, 588, 276, 596, 276,0x0
8, 1, 8, 8, 588, 284, 596, 284,0x0
8, 1, 8, 8, 591, 284, 604, 284,0x0
8,-1, 8,16, 621, 283, 612, 280,0x0
8, 1, 8,16, 605, 285, 612, 280,0x0
8,-1, 8, 8, 594, 292, 588, 292,0x0
8,-1, 8, 8, 594, 301, 588, 300,0x0
8,-1, 8, 8, 614, 294, 604, 292,0x0
8, 1, 8, 8, 588, 291, 596, 292,0x0
8,-1, 8, 8, 622, 294, 612, 292,0x0
8,-1, 8, 8, 629, 294, 620, 292,0x0
8, 1, 8, 8, 607, 319, 612, 316,0x0
2 4 18 1 9,-1,16,16, 502, 165, 488, 168,0x0
9,-1, 8,16, 497, 181, 484, 184,0x0
9,-1, 8,16, 506, 181, 492, 184,0x0
9,-1, 8,16, 522, 182, 516, 184,0x0
9,-1, 8,16, 498, 197, 484, 200,0x0
9,-1, 8,16, 505, 197, 492, 200,0x0
9,-1, 8,16, 513, 197, 500, 200,0x0
9,-1, 8,16, 522, 196, 508, 200,0x0
9,-1,16,16, 544, 199, 520, 200,0x0
9,-1,16,16, 549, 217, 520, 216,0x0
9,-1, 8, 8, 290, 228, 284, 228,0x0
9,-1, 8, 8, 290, 236, 284, 236,0x0
9,-1, 8,16, 290, 233, 308, 232,0x0
9,-1, 8,16, 299, 235, 316, 232,0x0
9,-1, 8,16, 307, 234, 324, 232,0x0
9,-1, 8,16, 274, 248, 284, 248,0x0
9,-1,16, 8, 309, 244, 328, 244,0x0
9,-1,16, 8, 309, 252, 328, 252,0x0
9,-1, 8, 8, 507, 240, 484, 244,0x0
9,-1, 8, 8, 511, 240, 492, 244,0x0
9,-1, 8, 8, 268, 260, 276, 260,0x0
9,-1, 8, 8, 274, 260, 284, 260,0x0
9,-1, 8, 8, 276, 268, 284, 268,0x0
9,-1, 8,16, 304, 268, 324, 264,0x0
9,-1, 8,16, 315, 265, 332, 264,0x0
9,-1, 8,16, 615, 267, 580, 264,0x0
9,-1, 8,16, 627, 280, 588, 264,0x0
9,-1, 8,16, 632, 268, 596, 264,0x0
9,-1,16,16, 284, 279, 296, 280,0x0
9,-1,16, 8, 360, 292, 360, 284,0x0
9,-1, 8,16, 616, 283, 580, 280,0x0
9,-1, 8,16, 627, 284, 588, 280,0x0
9,-1,16, 8, 659, 276, 600, 276,0x0
9,-1,16, 8, 659, 284, 600, 284,0x0
9,-1,16, 8, 631, 285, 648, 284,0x0
9,-1,16,16, 280, 291, 296, 296,0x0
9,-1,16, 8, 331, 295, 344, 292,0x0
9,-1,16, 8, 337, 300, 344, 300,0x0
9,-1, 8, 8, 641, 294, 580, 292,0x0
9,-1, 8, 8, 625, 292, 588, 292,0x0
9,-1, 8, 8, 641, 301, 580, 300,0x0
9,-1, 8, 8, 649, 303, 588, 300,0x0
9,-1,16, 8, 639, 293, 600, 292,0x0
9,-1,16, 8, 639, 299, 600, 300,0x0
9,-1, 8,16, 530, 312, 524, 312,0x0
9,-1, 8, 8, 538, 316, 532, 316,0x0
9,-1,16, 8, 556, 321, 552, 316,0x0
9,-1, 8, 8, 641, 308, 580, 308,0x0
9,-1, 8, 8, 649, 309, 588, 308,0x0
9,-1, 8, 8, 641, 316, 580, 316,0x0
9,-1, 8, 8, 650, 316, 588, 316,0x0
9,-1, 8, 8, 637, 311, 596, 308,0x0
9,-1, 8, 8, 644, 306, 604, 308,0x0
9,-1, 8, 8, 638, 315, 596, 316,0x0
9,-1, 8, 8, 646, 316, 604, 316,0x0
9,-1,16, 8, 629, 324, 568, 324,0x0
9,-1,16, 8, 647, 323, 584, 324,0x0
9,-1,16, 8, 609, 341, 584, 332,0x0
9,-1, 8,16, 731, 379, 724, 376,0x0
9,-1, 8,16, 716, 393, 708, 392,0x0
9,-1, 8,16, 726, 394, 716, 392,0x0
9,-1, 8,16, 731, 394, 724, 392,0x0
9,-1, 8,16, 742, 397, 732, 392,0x0
9,-1,16,16, 754, 397, 744, 392,0x0
9,-1,16, 8, 735, 406, 728, 404,0x0
9,-1,16, 8, 734, 414, 728, 412,0x0
9,-1,16,16, 751, 411, 744, 408,0x0
6 7 17 1 10, 1,16, 8, 482, 190, 488, 188,0x0
10, 1, 8, 8, 484, 182, 500, 180,0x0
10, 1, 8, 8, 468, 198, 476, 196,0x0
10, 1, 8, 8, 468, 205, 476, 204,0x0
10, 1, 8,16, 478, 202, 484, 200,0x0
10, 1, 8,16, 486, 203, 492, 200,0x0
10, 1, 8, 8, 485, 199, 500, 196,0x0
10, 1, 8, 8, 484, 208, 500, 204,0x0
10, 1, 8, 8, 325, 211, 316, 212,0x0
10, 1, 8,16, 333, 215, 324, 216,0x0
10, 1, 8, 8, 478, 213, 484, 212,0x0
10, 1, 8, 8, 478, 220, 484, 220,0x0
10, 1, 8, 8, 487, 217, 492, 220,0x0
10, 1, 8,16, 328, 228, 308, 232,0x0
10, 1, 8, 8, 487, 225, 492, 228,0x0
10, 1, 8, 8, 479, 241, 492, 236,0x0
10,-1, 8,16, 312, 252, 316, 248,0x0
10, 1, 8,16, 328, 241, 308, 248,0x0
10,-1, 8, 8, 326, 243, 332, 244,0x0
10, 1, 8, 8, 346, 240, 324, 244,0x0
10, 1, 8, 8, 346, 248, 324, 252,0x0
10, 1, 8, 8, 337, 249, 332, 252,0x0
10,-1, 8,16, 580, 247, 572, 248,0x0
10, 1, 8,16, 554, 247, 572, 248,0x0
10,-1,16,16, 592, 247, 584, 248,0x0
10, 1,16,16, 566, 247, 584, 248,0x0
10,-1, 8, 8, 303, 263, 308, 260,0x0
10, 1, 8, 8, 334, 255, 316, 260,0x0
10, 1, 8, 8, 333, 258, 316, 268,0x0
10, 1,16, 8, 336, 259, 328, 260,0x0
10, 1,16, 8, 348, 254, 328, 268,0x0
10,-1, 8, 8, 580, 259, 572, 260,0x0
10,-1, 8, 8, 580, 267, 572, 268,0x0
10, 1, 8, 8, 554, 258, 572, 260,0x0
10,-1,16, 8, 593, 260, 584, 260,0x0
10,-1,16, 8, 592, 267, 584, 268,0x0
10,-1, 8, 8, 321, 271, 324, 276,0x0
10, 1, 8, 8, 341, 267, 332, 276,0x0
10, 1, 8, 8, 333, 275, 324, 284,0x0
10,-1, 8, 8, 580, 274, 572, 276,0x0
10, 1, 8, 8, 537, 284, 572, 284,0x0
10,-1,16,16, 593, 280, 584, 280,0x0
10,-1, 8, 8, 605, 277, 596, 276,0x0
10,-1, 8, 8, 604, 284, 596, 284,0x0
10,-1, 8, 8, 582, 295, 572, 300,0x0
10, 1, 8, 8, 538, 288, 572, 292,0x0
10,-1,16, 8, 589, 292, 584, 292,0x0
10, 1,16, 8, 546, 302, 584, 300,0x0
10,-1, 8, 8, 609, 292, 604, 292,0x0
10,-1, 8, 8, 609, 300, 604, 300,0x0
10, 1, 8, 8, 560, 293, 596, 292,0x0
10, 1, 8, 8, 551, 321, 556, 316,0x0
10, 1,16, 8, 535, 308, 568, 308,0x0
10, 1,16, 8, 538, 313, 568, 316,0x0
10, 1,16, 8, 546, 315, 584, 308,0x0
10, 1,16, 8, 644, 334, 584, 316,0x0
10,-1, 8,16, 597, 306, 596, 312,0x0
10,-1, 8, 8, 563, 324, 548, 324,0x0
10,-1, 8, 8, 570, 326, 556, 324,0x0
10, 1, 8, 8, 530, 319, 556, 324,0x0
10, 1, 8, 8, 520, 328, 548, 332,0x0
10,-1, 8, 8, 589, 331, 580, 324,0x0
10, 1,16,16, 562, 329, 600, 328,0x0
11 15 21 1 1 11, 1, 8, 8, 470, 172, 476, 172,0x0
11,-1, 8, 8, 494, 169, 484, 172,0x0
11,-1, 8,16, 486, 181, 476, 184,0x0
11,-1, 8, 8, 494, 177, 484, 180,0x0
11,-1, 8, 8, 493, 185, 484, 188,0x0
11,-1, 8, 8, 501, 186, 492, 188,0x0
11,-1, 8, 8, 493, 194, 484, 196,0x0
11,-1, 8, 8, 512, 188, 492, 196,0x0
11,-1, 8, 8, 508, 202, 492, 204,0x0
11, 1, 8, 8, 475, 205, 484, 204,0x0
11,-1, 8, 8, 514, 192, 500, 196,0x0
11,-1, 8, 8, 512, 206, 500, 204,0x0
11,-1, 8, 8, 318, 215, 332, 212,0x0
11,-1, 8, 8, 311, 224, 324, 220,0x0
11,-1, 8, 8, 318, 223, 332, 220,0x0
11, 1, 8, 8, 335, 218, 324, 220,0x0
11,-1, 8,16, 484, 216, 476, 216,0x0
11,-1, 8, 8, 495, 210, 484, 212,0x0
11,-1, 8, 8, 502, 210, 492, 212,0x0
11,-1, 8, 8, 494, 220, 484, 220,0x0
11,-1, 8, 8, 513, 218, 492, 220,0x0
